Dataset,Task,Test Condition,Model,Bal Acc,Macro F1,ROC-AUC
HUST_Gearbox,Diagnosis,Cond_40_0,SVM,0.9666666666666667,0.9665831244778612,1.0
HUST_Gearbox,Diagnosis,Cond_40_0,XGBoost,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_0,MLP (Scratch),1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_0,TabNet,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_1,Random Forest,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_1,SVM,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_1,XGBoost,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_1,MLP (Scratch),1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_1,TabNet,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_2,Random Forest,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_2,SVM,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_2,XGBoost,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_2,MLP (Scratch),1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_2,TabNet,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_3,Random Forest,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_3,SVM,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_3,XGBoost,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_3,MLP (Scratch),1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_3,TabNet,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_4,Random Forest,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_4,SVM,0.9333333333333332,0.9326599326599326,1.0
HUST_Gearbox,Diagnosis,Cond_40_4,XGBoost,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_4,MLP (Scratch),1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_40_4,TabNet,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L0_VS_0_40_0,Random Forest,0.9666666666666667,0.9665831244778613,1.0
HUST_Gearbox,Diagnosis,Cond_L0_VS_0_40_0,SVM,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L0_VS_0_40_0,XGBoost,0.6333333333333334,0.6455026455026455,0.8916666666666666
HUST_Gearbox,Diagnosis,Cond_L0_VS_0_40_0,MLP (Scratch),1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L0_VS_0_40_0,TabNet,0.9666666666666667,0.9665831244778613,0.9966666666666667
HUST_Gearbox,Diagnosis,Cond_L1_VS_0_40_0,Random Forest,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L1_VS_0_40_0,SVM,0.9666666666666667,0.9665831244778612,1.0
HUST_Gearbox,Diagnosis,Cond_L1_VS_0_40_0,XGBoost,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L1_VS_0_40_0,MLP (Scratch),0.9666666666666667,0.9665831244778612,1.0
HUST_Gearbox,Diagnosis,Cond_L1_VS_0_40_0,TabNet,0.8333333333333334,0.8324561403508772,0.9616666666666668
HUST_Gearbox,Diagnosis,Cond_L2_VS_0_40_0,Random Forest,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L2_VS_0_40_0,SVM,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L2_VS_0_40_0,XGBoost,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L2_VS_0_40_0,MLP (Scratch),1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L2_VS_0_40_0,TabNet,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L3_VS_0_40_0,Random Forest,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L3_VS_0_40_0,SVM,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L3_VS_0_40_0,XGBoost,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L3_VS_0_40_0,MLP (Scratch),1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L3_VS_0_40_0,TabNet,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L4_VS_0_40_0,Random Forest,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L4_VS_0_40_0,SVM,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L4_VS_0_40_0,XGBoost,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L4_VS_0_40_0,MLP (Scratch),1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L4_VS_0_40_0,TabNet,1.0,1.0,1.0
